# OpenSignals Text File Format. Version 1
# {"98:D3:31:B2:BC:63": {"sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "device name": "98:D3:31:B2:BC:63", "column": ["nSeq", "I1", "I2", "I3", "I4", "A1", "A2", "A3", "A4", "A5", "A6"], "sync interval": 2, "time": "13:35:40.186", "comments": "", "device connection": "/dev/tty.bitalino-DevB", "channels": [1, 2, 3, 4, 5, 6], "keywords": "", "convertedValues": 0, "mode": 0, "digital IO": [0, 0, 0, 0, 1, 1, 1, 1], "firmware version": 771, "device": "bitalino", "position": 0, "sampling rate": 1000, "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "date": "2020-2-14", "special": [{}, {}, {}, {}, {}, {}]}}
# EndOfHeader
1	0	0	0	0	39	111	543	355	22	35	
2	0	0	0	0	35	110	540	355	22	35	
3	0	0	0	0	39	110	536	355	22	35	
4	0	0	0	0	35	110	531	355	22	35	
5	0	0	0	0	39	110	527	355	22	35	
6	0	0	0	0	44	111	527	353	22	35	
7	0	0	0	0	44	111	524	353	22	35	
8	0	0	0	0	39	108	519	353	22	35	
9	0	0	0	0	39	108	519	353	22	35	
10	0	0	0	0	44	110	515	353	22	35	
11	0	0	0	0	35	108	513	353	22	35	
12	0	0	0	0	39	108	511	353	22	35	
13	0	0	0	0	35	108	510	353	22	35	
14	0	0	0	0	35	108	508	352	22	35	
15	0	0	0	0	35	105	505	352	22	35	
0	0	0	0	0	39	105	504	352	22	35	
1	0	0	0	0	48	110	502	352	22	35	
2	0	0	0	0	35	103	499	352	22	35	
3	0	0	0	0	44	108	497	352	22	35	
4	0	0	0	0	39	103	496	352	22	35	
5	0	0	0	0	39	103	494	352	22	35	
6	0	0	0	0	39	103	492	352	22	35	
7	0	0	0	0	44	108	487	352	22	35	
8	0	0	0	0	35	103	487	352	22	35	
9	0	0	0	0	38	103	483	352	22	35	
10	0	0	0	0	35	103	481	352	22	35	
11	0	0	0	0	35	103	480	352	22	35	
12	0	0	0	0	48	108	480	352	22	35	
13	0	0	0	0	39	103	480	352	22	35	
14	0	0	0	0	39	103	478	352	22	35	
15	0	0	0	0	39	103	476	352	22	35	
0	0	0	0	0	44	103	476	352	22	35	
1	0	0	0	0	39	103	473	352	22	35	
2	0	0	0	0	39	103	472	352	22	35	
3	0	0	0	0	31	103	472	352	22	35	
4	0	0	0	0	39	103	472	352	22	35	
