0.0842285	1.59149	0.812683	151.347	
0.071106	1.68976	0.806427	148.133	
0.0448608	1.16211	0.791473	145.999	
0.0448608	1.16211	0.791473	145.999	
0.0479126	0.37262	0.760956	142.237	
0.0140381	0.0158691	0.718536	139.359	
0.0350952	0.0479126	0.673676	133.8	
0.0946045	0.13855	0.642242	128.535	
0.125732	0.186157	0.6073	124.591	
0.143433	0.213013	0.572052	121.516	
0.101318	0.148926	0.547333	116.701	
0.102844	0.151367	0.527191	111.423	
0.1651	0.246277	0.503845	107.914	
0.1651	0.246277	0.486603	104.404	
0.159302	0.237427	0.453949	100.024	
0.169678	0.253296	0.414124	96.0794	
0.162659	0.24231	0.410461	90.8151	
0.163879	0.244446	0.414124	80.7217	
0.149231	0.221863	0.400848	76.3278	
0.142517	0.211792	0.361328	72.8183	
0.12207	0.18158	0.342255	71.0565	
0.129089	0.192261	0.342102	71.0565	
0.131226	0.195618	0.33905	73.2465	
0.127869	0.19043	0.336609	78.6862	
0.165405	0.247498	0.337677	94.7739	
0.114136	0.169373	0.309906	104.176	
0.0796509	0.116882	0.282288	113.581	
0.104675	0.155029	0.262299	122.983	
0.0830078	0.12207	0.272369	132.385	
0.0872803	0.128479	0.288544	141.787	
0.126648	0.188599	0.271912	151.189	
0.0863647	0.126953	0.266418	160.591	
-0.0430298	-0.0698853	0.263977	169.997	
-0.0390625	-0.0500488	0.249786	177.634	
0.112305	0.136414	0.220642	182.617	
0.163574	0.19989	0.202637	186.028	
0.118103	0.143738	0.194855	188.471	
0.471191	0.579834	0.190125	190.338	
-0.379333	-0.470581	0.182343	191.208	
0.269775	0.331116	0.178375	190.521	
4.41528	5.45197	0.169678	189.468	
3.20801	3.96057	0.166931	184.218	
-0.379028	-0.469971	0.151215	175.149	
-0.202332	-0.25177	0.139923	169.197	
-0.213318	-0.265503	0.14389	165.084	
-0.449829	-0.690308	0.137024	163.132	
-0.386963	-0.594482	0.126495	163.245	
-0.560303	-0.858765	0.120697	170.081	
-0.587158	-0.899658	0.126038	174.363	
-0.691528	-1.05896	0.115814	176.188	
-1.10016	-1.68213	0.0952148	176.735	
-1.40076	-2.1405	0.102844	175.233	
-1.5567	-2.37823	0.119476	173.268	
-1.4679	-2.24274	0.109863	172.383	
-0.952148	-1.4563	0.108795	171.513	
-0.411682	-0.610962	0.114288	169.323	
-0.0747681	-0.0131226	0.111237	166.249	
0.117798	0.714722	0.107574	161.42	
0.119019	1.32599	0.0970459	155.72	
0.0823975	1.58966	0.0872803	151.326	
0.0692749	1.68793	0.0808716	148.112	
0.0430298	1.16028	0.0811768	145.978	
0.0460815	0.370789	0.0828552	142.216	
0.012207	0.0140381	0.0799561	139.338	
0.0332642	0.0460815	0.0822449	133.779	
0.0927734	0.136719	0.0811768	128.514	
0.123901	0.184326	0.0737	124.57	
0.141602	0.211182	0.0697327	121.495	
0.0994873	0.147095	0.0704956	116.68	
0.101013	0.149536	0.0700378	111.402	
0.163269	0.244446	0.0640869	107.892	
0.163269	0.244446	0.0653076	104.383	
0.157471	0.235596	0.0698853	100.003	
0.167847	0.251465	0.0752258	96.0583	
0.160828	0.240479	0.0735474	90.7941	
0.162048	0.242615	0.0730896	80.7007	
0.1474	0.220032	0.0730896	76.3068	
0.140686	0.209961	0.0743103	72.7972	
0.143127	0.202637	0.0761414	71.2987	
0.150146	0.213318	0.0740051	71.2987	
0.152283	0.216675	0.0794983	73.4886	
0.148926	0.211487	0.0830078	78.9284	
0.186462	0.268555	0.0779724	95.016	
0.135193	0.19043	0.0816345	104.418	
0.100708	0.137939	0.0895691	113.824	
0.125732	0.176086	0.0828552	123.226	
0.104065	0.143127	0.0788879	132.628	
0.108337	0.149536	0.0688171	142.03	
0.147705	0.209656	0.0608826	151.432	
0.107422	0.14801	0.0561523	160.834	
-0.0219727	-0.0488281	0.0468445	170.239	
-0.0180054	-0.0289917	0.0416565	177.876	
0.133362	0.157471	0.0389099	182.859	
0.184631	0.220947	0.0473022	186.271	
0.13916	0.164795	0.0497437	188.713	
0.492249	0.600891	0.0445557	190.58	
-0.358276	-0.449524	0.045166	191.451	
0.290833	0.352173	0.0486755	190.763	
4.43634	5.47302	0.0517273	189.71	
3.22906	3.98163	0.0454712	184.46	
-0.357971	-0.448914	0.0422668	175.391	
-0.181274	-0.230713	0.0508118	169.439	
-0.192261	-0.244446	0.0550842	165.326	
-0.428772	-0.66925	0.0558472	163.374	
-0.365906	-0.573425	0.0534058	163.487	
-0.539246	-0.837708	0.0556946	170.323	
-0.566101	-0.878601	0.0579834	174.605	
-0.670471	-1.0379	0.0579834	176.43	
-1.0791	-1.66107	0.0588989	176.977	
-1.3797	-2.11945	0.0576782	175.475	
-1.53564	-2.35718	0.0531006	173.51	
-1.44684	-2.22168	0.0564575	172.626	
-0.931091	-1.43524	0.0538635	171.755	
-0.390625	-0.589905	0.0611877	169.565	
-0.0537109	0.00793457	0.0628662	166.491	
0.138855	0.735779	0.0636292	161.662	
0.140076	1.34705	0.0683594	155.962	
0.103455	1.61072	0.0712585	151.568	
0.090332	1.70898	0.0724792	148.354	
0.0640869	1.18134	0.0735474	146.22	
0.0671387	0.391846	0.0801086	142.458	
0.0332642	0.0350952	0.0834656	139.58	
0.0543213	0.0671387	0.0854492	134.021	
0.113831	0.157776	0.0854492	128.757	
0.144958	0.205383	0.0906372	124.812	
0.162659	0.232239	0.092926	121.738	
0.120544	0.168152	0.0941467	116.922	
0.12207	0.170593	0.0918579	111.644	
0.184326	0.265503	0.085144	108.135	
0.184326	0.265503	0.0662231	104.625	
0.178528	0.256653	0.0569153	100.245	
0.188904	0.272522	0.0531006	96.3005	
0.181885	0.261536	0.0500488	91.0362	
0.183105	0.263672	0.0515747	80.9428	
0.168457	0.241089	0.0479126	76.5489	
0.161743	0.231018	0.0508118	73.0394	
0.144348	0.203857	0.0512695	71.3127	
0.151367	0.214539	0.0448608	71.3127	
0.153503	0.217896	0.0520325	73.5027	
0.150146	0.212708	0.0476074	78.9424	
0.187683	0.269775	0.0495911	95.0301	
0.136414	0.19165	0.0538635	104.432	
0.101929	0.13916	0.0535583	113.838	
0.126953	0.177307	0.0553894	123.24	
0.105286	0.144348	0.0550842	132.642	
0.109558	0.150757	0.0576782	142.044	
0.148926	0.210876	0.0549316	151.446	
0.108643	0.149231	0.0592041	160.848	
-0.020752	-0.0476074	0.0579834	170.253	
-0.0167847	-0.027771	0.0582886	177.89	
-0.0167847	-0.027771	0.0582886	177.89	
0.134583	0.158691	0.0636292	182.873	
0.185852	0.222168	0.0665283	186.285	
0.140381	0.166016	0.071106	188.727	
0.493469	0.602112	0.0750732	190.594	
-0.357056	-0.448303	0.118713	191.465	
0.292053	0.353394	0.132446	190.777	
4.43756	5.47424	0.128021	189.724	
3.23029	3.98285	0.130157	184.474	
-0.35675	-0.447693	0.132904	175.405	
-0.180054	-0.229492	0.134277	169.453	
-0.19104	-0.243225	0.140381	165.34	
-0.427551	-0.66803	0.140228	163.389	
-0.364685	-0.572205	0.149689	163.501	
-0.538025	-0.836487	0.150146	170.337	
-0.56488	-0.87738	0.148468	174.619	
-0.66925	-1.03668	0.153198	176.444	
-1.07788	-1.65985	0.15564	176.991	
-1.37848	-2.11823	0.161591	175.489	
-1.53442	-2.35596	0.169678	173.524	
-1.44562	-2.22046	0.176544	172.64	
-0.929871	-1.43402	0.181732	171.769	
-0.389404	-0.588684	0.185394	169.579	
-0.0524902	0.00915527	0.195007	166.505	
0.140076	0.737	0.206909	161.676	
0.141296	1.34827	0.223541	155.976	
0.104675	1.61194	0.240631	151.582	
0.0915527	1.71021	0.256042	148.368	
0.0653076	1.18256	0.275879	146.234	
0.0683594	0.393066	0.294495	142.472	
0.0344849	0.0363159	0.314026	139.594	
0.055542	0.0683594	0.339355	134.035	
0.115051	0.158997	0.368347	128.771	
0.146179	0.206604	0.394745	124.826	
0.163879	0.233459	0.416107	121.752	
0.121765	0.169373	0.443115	116.936	
0.123291	0.171814	0.472107	111.658	
0.185547	0.266724	0.499573	108.149	
0.185547	0.266724	0.526428	104.639	
0.179749	0.257874	0.55481	100.259	
0.190125	0.273743	0.586548	96.3145	
0.183105	0.262756	0.616913	91.0503	
0.184326	0.264893	0.644226	80.9569	
0.169678	0.24231	0.684357	76.563	
0.162964	0.232239	0.714569	73.0534	
0.139771	0.19928	0.745239	71.2601	
0.14679	0.209961	0.774841	71.2601	
0.148926	0.213318	0.80658	73.45	
0.145569	0.20813	0.846405	78.8898	
0.183105	0.265198	0.877533	94.9774	
0.131836	0.187073	0.922546	104.379	
0.0973511	0.134583	0.955963	113.785	
0.122375	0.172729	0.993195	123.187	
0.100708	0.139771	1.03455	132.589	
0.10498	0.146179	1.0733	141.991	
0.144348	0.206299	1.11526	151.393	
0.104065	0.144653	1.15128	160.795	
-0.0253296	-0.0521851	1.18668	170.201	
-0.0213623	-0.0323486	1.22971	177.837	
0.130005	0.154114	1.26846	182.821	
0.181274	0.21759	1.31119	186.232	
0.135803	0.161438	1.35391	188.675	
0.488892	0.597534	1.39038	190.542	
-0.361633	-0.452881	1.43188	191.412	
0.287476	0.348816	1.47125	190.724	
4.43298	5.46967	1.51154	189.671	
3.22571	3.97827	1.5567	184.421	
-0.361328	-0.452271	1.5976	175.352	
-0.184631	-0.23407	1.63925	169.4	
-0.195618	-0.247803	1.6777	165.287	
-0.432129	-0.672607	1.71982	163.336	
-0.369263	-0.576782	1.76193	163.448	
-0.542603	-0.841064	1.80206	170.285	
-0.569458	-0.881958	1.8428	174.566	
-0.673828	-1.04126	1.88553	176.391	
-1.08246	-1.66443	1.92276	176.939	
-1.38306	-2.1228	1.95801	175.437	
-1.539	-2.36053	1.99463	173.471	
-1.4502	-2.22504	2.00516	172.587	
-0.934448	-1.4386	1.98181	171.717	
-0.393982	-0.593262	1.9928	169.527	
-0.0570679	0.00457764	1.99768	166.452	
0.135498	0.732422	1.96091	161.623	
0.136719	1.34369	1.9252	155.924	
0.100098	1.60736	1.84631	151.53	
0.0869751	1.70563	1.73889	148.315	
0.06073	1.17798	1.65039	146.181	
0.0637817	0.388489	1.5596	142.419	
0.0299072	0.0317383	1.47354	139.541	
0.0509644	0.0637817	1.39679	133.982	
0.110474	0.154419	1.34872	128.718	
0.141602	0.202026	1.30951	124.773	
0.159302	0.228882	1.27396	121.699	
0.117188	0.164795	1.25107	116.884	
0.118713	0.167236	1.21826	111.606	
0.180969	0.262146	1.17371	108.096	
0.180969	0.262146	1.11481	104.586	
0.175171	0.253296	1.07239	100.207	
0.185547	0.269165	1.01746	96.2619	
0.178528	0.258179	0.943451	90.9976	
0.179749	0.260315	0.877075	80.9042	
0.1651	0.237732	0.829163	76.5103	
0.158386	0.227661	0.802307	73.0008	
0.127869	0.187378	0.796051	71.1232	
0.134888	0.198059	0.781097	71.1232	
0.137024	0.201416	0.75058	73.3131	
0.133667	0.196228	0.70816	78.7529	
0.171204	0.253296	0.6633	94.8405	
0.119934	0.175171	0.631866	104.243	
0.0854492	0.122681	0.596924	113.648	
0.110474	0.160828	0.561676	123.05	
0.0888062	0.127869	0.536957	132.452	
0.0930786	0.134277	0.516815	141.854	
0.132446	0.194397	0.493469	151.256	
0.0921631	0.132751	0.476227	160.658	
-0.0372314	-0.0640869	0.443573	170.064	
-0.0332642	-0.0442505	0.403748	177.7	
0.118103	0.142212	0.400085	182.684	
0.169373	0.205688	0.403748	186.095	
0.123901	0.149536	0.390472	188.538	
0.47699	0.585632	0.350952	190.405	
-0.373535	-0.464783	0.331879	191.275	
0.275574	0.336914	0.331726	190.587	
4.42108	5.45776	0.328674	189.534	
3.21381	3.96637	0.326233	184.284	
-0.37323	-0.464172	0.327301	175.216	
-0.196533	-0.245972	0.29953	169.263	
-0.20752	-0.259705	0.271912	165.15	
-0.444031	-0.684509	0.251923	163.199	
-0.381165	-0.588684	0.261993	163.311	
-0.554504	-0.852966	0.278168	170.148	
-0.58136	-0.89386	0.261536	174.429	
-0.58136	-0.89386	0.261536	174.429	
-0.68573	-1.05316	0.256042	176.254	
-1.09436	-1.67633	0.253601	176.802	
-1.39496	-2.1347	0.23941	175.3	
-1.5509	-2.37244	0.210266	173.335	
-1.4621	-2.23694	0.192261	172.45	
-0.94635	-1.4505	0.184479	171.58	
-0.405884	-0.605164	0.179749	169.39	
-0.0689697	-0.00732422	0.171967	166.315	
0.123596	0.72052	0.167999	161.486	
0.124817	1.33179	0.159302	155.787	
0.0881958	1.59546	0.156555	151.393	
0.0750732	1.69373	0.140839	148.178	
0.0488281	1.16608	0.129547	146.044	
0.0518799	0.376587	0.133514	142.282	
0.0180054	0.0198364	0.126648	139.404	
0.0390625	0.0518799	0.116119	133.845	
0.0985718	0.142517	0.110321	128.581	
0.1297	0.190125	0.115662	124.636	
0.1474	0.21698	0.105438	121.562	
0.105286	0.152893	0.0848389	116.747	
0.106812	0.155334	0.0924683	111.469	
0.169067	0.250244	0.1091	107.959	
0.169067	0.250244	0.0994873	104.45	
0.163269	0.241394	0.0984192	100.07	
0.173645	0.257263	0.103912	96.125	
0.166626	0.246277	0.100861	90.8607	
0.167847	0.248413	0.0971985	80.7674	
0.153198	0.22583	0.0866699	76.3734	
0.146484	0.215759	0.0769043	72.8639	
0.126953	0.186462	0.0704956	71.1127	
0.133972	0.197144	0.0708008	71.1127	
0.136108	0.2005	0.0724792	73.3026	
0.132751	0.195313	0.0695801	78.7424	
0.170288	0.25238	0.0718689	94.83	
0.119019	0.174255	0.0708008	104.232	
0.0845337	0.121765	0.063324	113.638	
0.109558	0.159912	0.0593567	123.04	
0.0878906	0.126953	0.0601196	132.442	
0.0921631	0.133362	0.0596619	141.844	
0.131531	0.193481	0.0537109	151.246	
0.0912476	0.131836	0.0549316	160.648	
-0.038147	-0.0650024	0.0595093	170.053	
-0.0341797	-0.045166	0.0648499	177.69	
0.117188	0.141296	0.0631714	182.673	
0.168457	0.204773	0.0627136	186.085	
0.122986	0.148621	0.0627136	188.527	
0.476074	0.584717	0.0639343	190.394	
-0.374451	-0.465698	0.0657654	191.265	
0.274658	0.335999	0.0636292	190.577	
4.42017	5.45685	0.0691223	189.524	
3.21289	3.96545	0.0726318	184.274	
-0.374146	-0.465088	0.0675964	175.205	
-0.197449	-0.246887	0.0712585	169.253	
-0.208435	-0.26062	0.0791931	165.14	
-0.444946	-0.685425	0.0724792	163.188	
-0.38208	-0.5896	0.068512	163.301	
-0.55542	-0.853882	0.0584412	170.137	
-0.582275	-0.894775	0.0505066	174.419	
-0.686646	-1.05408	0.0457764	176.244	
-1.09528	-1.67725	0.0364685	176.791	
-1.39587	-2.13562	0.0312805	175.289	
-1.55182	-2.37335	0.0285339	173.324	
-1.46301	-2.23785	0.0369263	172.44	
-0.947266	-1.45142	0.0393677	171.569	
-0.406799	-0.606079	0.0341797	169.379	
-0.0698853	-0.00823975	0.03479	166.305	
0.122681	0.719604	0.0382996	161.476	
0.123901	1.33087	0.0413513	155.776	
0.0872803	1.59454	0.0350952	151.382	
0.0741577	1.69281	0.0318909	148.168	
0.0479126	1.16516	0.0404358	146.034	
0.0509644	0.375671	0.0447083	142.272	
0.0170898	0.0189209	0.0454712	139.394	
0.038147	0.0509644	0.0430298	133.835	
0.0976563	0.141602	0.0453186	128.571	
0.128784	0.189209	0.0476074	124.626	
0.146484	0.216064	0.0476074	121.552	
0.10437	0.151978	0.0485229	116.736	
0.105896	0.154419	0.0473022	111.458	
0.168152	0.249329	0.0427246	107.949	
0.168152	0.249329	0.0460815	104.439	
0.162354	0.240479	0.0434875	100.059	
0.172729	0.256348	0.0508118	96.1145	
0.16571	0.245361	0.0524902	90.8502	
0.166931	0.247498	0.0532532	80.7568	
0.152283	0.224915	0.0579834	76.3629	
0.145569	0.214844	0.0608826	72.8534	
0.12207	0.18158	0.0621033	71.0565	
0.129089	0.192261	0.0631714	71.0565	
0.131226	0.195618	0.0697327	73.2465	
0.127869	0.19043	0.0730896	78.6862	
0.165405	0.247498	0.0750732	94.7739	
0.114136	0.169373	0.0750732	104.176	
0.0796509	0.116882	0.0802612	113.581	
0.104675	0.155029	0.08255	122.983	
0.0830078	0.12207	0.0837708	132.385	
0.0872803	0.128479	0.0814819	141.787	
0.126648	0.188599	0.0747681	151.189	
0.0863647	0.126953	0.0558472	160.591	
-0.0430298	-0.0698853	0.0465393	169.997	
-0.0390625	-0.0500488	0.0427246	177.634	
0.112305	0.136414	0.0396729	182.617	
0.163574	0.19989	0.0411987	186.028	
0.118103	0.143738	0.0375366	188.471	
0.471191	0.579834	0.0404358	190.338	
-0.379333	-0.470581	0.0408936	191.208	
0.269775	0.331116	0.0344849	190.521	
4.41528	5.45197	0.0416565	189.468	
3.20801	3.96057	0.0372314	184.218	
-0.379028	-0.469971	0.0392151	175.149	
-0.202332	-0.25177	0.0434875	169.197	
-0.213318	-0.265503	0.0431824	165.084	
-0.449829	-0.690308	0.0450134	163.132	
-0.386963	-0.594482	0.0447083	163.245	
-0.560303	-0.858765	0.0473022	170.081	
-0.587158	-0.899658	0.0445557	174.363	
-0.691528	-1.05896	0.0488281	176.188	
-1.10016	-1.68213	0.0476074	176.735	
-1.40076	-2.1405	0.0479126	175.233	
-1.5567	-2.37823	0.0532532	173.268	
-1.4679	-2.24274	0.0561523	172.383	
-0.952148	-1.4563	0.06073	171.513	
-0.411682	-0.610962	0.0646973	169.323	
-0.0747681	-0.0131226	0.125122	166.249	
0.117798	0.714722	0.138855	161.42	
0.117798	0.714722	0.138855	161.42	
0.119019	1.32599	0.13443	155.72	
0.0823975	1.58966	0.136566	151.326	
0.0692749	1.68793	0.139313	148.112	
0.0430298	1.16028	0.140686	145.978	
0.0460815	0.370789	0.14679	142.216	
0.012207	0.0140381	0.146637	139.338	
0.0332642	0.0460815	0.156097	133.779	
0.0927734	0.136719	0.156555	128.514	
0.123901	0.184326	0.154877	124.57	
0.141602	0.211182	0.159607	121.495	
0.0994873	0.147095	0.162048	116.68	
0.101013	0.149536	0.167999	111.402	
0.163269	0.244446	0.176086	107.892	
0.163269	0.244446	0.182953	104.383	
0.157471	0.235596	0.188141	100.003	
0.167847	0.251465	0.191803	96.0583	
0.160828	0.240479	0.201416	90.7941	
0.162048	0.242615	0.213318	80.7007	
0.1474	0.220032	0.22995	76.3068	
0.140686	0.209961	0.24704	72.7972	
0.137939	0.197449	0.262451	71.239	
0.144958	0.20813	0.282288	71.239	
0.147095	0.211487	0.300903	73.429	
0.143738	0.206299	0.320435	78.8687	
0.181274	0.263367	0.345764	94.9564	
0.130005	0.185242	0.374756	104.358	
0.09552	0.132751	0.401154	113.764	
0.120544	0.170898	0.422516	123.166	
0.098877	0.137939	0.449524	132.568	
0.103149	0.144348	0.478516	141.97	
0.142517	0.204468	0.505981	151.372	
0.102234	0.142822	0.532837	160.774	
-0.0271606	-0.0540161	0.561218	170.179	
-0.0231934	-0.0341797	0.592957	177.816	
0.128174	0.152283	0.623322	182.8	
0.179443	0.215759	0.650635	186.211	
0.133972	0.159607	0.690765	188.654	
0.487061	0.595703	0.720978	190.521	
-0.363464	-0.454712	0.751648	191.391	
0.285645	0.346985	0.78125	190.703	
4.43115	5.46783	0.812988	189.65	
3.22388	3.97644	0.852814	184.4	
-0.363159	-0.454102	0.883942	175.331	
-0.186462	-0.235901	0.928955	169.379	
-0.197449	-0.249634	0.962372	165.266	
-0.43396	-0.674438	0.999603	163.315	
-0.371094	-0.578613	1.04095	163.427	
-0.544434	-0.842896	1.07971	170.264	
-0.571289	-0.883789	1.12167	174.545	
-0.675659	-1.04309	1.15768	176.37	
-1.08429	-1.66626	1.19308	176.918	
-1.38489	-2.12463	1.23611	175.416	
-1.54083	-2.36237	1.27487	173.45	
-1.45203	-2.22687	1.3176	172.566	
-0.936279	-1.44043	1.36032	171.696	
-0.395813	-0.595093	1.39679	169.506	
-0.0588989	0.00274658	1.43829	166.431	
0.133667	0.730591	1.47766	161.602	
0.134888	1.34186	1.51794	155.903	
0.0982666	1.60553	1.56311	151.509	
0.085144	1.7038	1.604	148.294	
0.0588989	1.17615	1.64566	146.16	
0.0619507	0.386658	1.68411	142.398	
0.0280762	0.0299072	1.72623	139.52	
0.0491333	0.0619507	1.76834	133.961	
0.108643	0.152588	1.80847	128.697	
0.139771	0.200195	1.84921	124.752	
0.157471	0.227051	1.89194	121.678	
0.115356	0.162964	1.92917	116.863	
0.116882	0.165405	1.96442	111.584	
0.179138	0.260315	2.00104	108.075	
0.179138	0.260315	2.01157	104.565	
0.17334	0.251465	1.98822	100.186	
0.183716	0.267334	1.99921	96.2408	
0.176697	0.256348	2.00409	90.9766	
0.177917	0.258484	1.96732	80.8832	
0.163269	0.235901	1.93161	76.4893	
0.156555	0.22583	1.85272	72.9797	
0.140686	0.200195	1.7453	71.2706	
0.147705	0.210876	1.6568	71.2706	
0.149841	0.214233	1.56601	73.4605	
0.146484	0.209045	1.47995	78.9003	
0.184021	0.266113	1.4032	94.9879	
0.132751	0.187988	1.35513	104.39	
0.0982666	0.135498	1.31592	113.795	
0.123291	0.173645	1.28036	123.197	
0.101624	0.140686	1.25748	132.599	
0.105896	0.147095	1.22467	142.001	
0.145264	0.207214	1.18011	151.404	
0.10498	0.145569	1.12122	160.806	
-0.0244141	-0.0512695	1.0788	170.211	
-0.0204468	-0.0314331	1.02386	177.848	
0.13092	0.155029	0.94986	182.831	
0.18219	0.218506	0.883484	186.243	
0.136719	0.162354	0.835571	188.685	
0.489807	0.59845	0.808716	190.552	
-0.360718	-0.451965	0.80246	191.423	
0.288391	0.349731	0.787506	190.735	
4.4339	5.47058	0.756989	189.682	
3.22662	3.97919	0.714569	184.432	
-0.360413	-0.451355	0.669708	175.363	
-0.183716	-0.233154	0.638275	169.411	
-0.194702	-0.246887	0.603333	165.298	
-0.431213	-0.671692	0.568085	163.346	
-0.368347	-0.575867	0.543365	163.459	
-0.541687	-0.840149	0.523224	170.295	
-0.568542	-0.881042	0.499878	174.577	
-0.672913	-1.04034	0.482635	176.402	
-1.08154	-1.66351	0.449982	176.949	
-1.38214	-2.12189	0.410156	175.447	
-1.53809	-2.35962	0.406494	173.482	
-1.44928	-2.22412	0.410156	172.598	
-0.933533	-1.43768	0.396881	171.727	
-0.393066	-0.592346	0.357361	169.537	
-0.0561523	0.00549316	0.338287	166.463	
0.136414	0.733337	0.338135	161.634	
0.137634	1.3446	0.335083	155.934	
0.101013	1.60828	0.332642	151.54	
0.0878906	1.70654	0.33371	148.326	
0.0616455	1.17889	0.305939	146.192	
0.0646973	0.389404	0.27832	142.43	
0.0308228	0.0326538	0.258331	139.552	
0.0518799	0.0646973	0.268402	133.993	
0.111389	0.155334	0.284576	128.728	
0.142517	0.202942	0.267944	124.784	
0.160217	0.229797	0.262451	121.709	
0.118103	0.16571	0.26001	116.894	
0.119629	0.168152	0.245819	111.616	
0.181885	0.263062	0.216675	108.107	
0.181885	0.263062	0.198669	104.597	
0.176086	0.254211	0.190887	100.217	
0.186462	0.270081	0.186157	96.2724	
0.179443	0.259094	0.178375	91.0081	
0.180664	0.26123	0.174408	80.9148	
0.166016	0.238647	0.16571	76.5208	
0.159302	0.228577	0.162964	73.0113	
0.130005	0.189514	0.147247	71.1478	
0.137024	0.200195	0.135956	71.1478	
0.13916	0.203552	0.139923	73.3377	
0.135803	0.198364	0.133057	78.7775	
0.17334	0.255432	0.122528	94.8651	
0.12207	0.177307	0.11673	104.267	
0.0875854	0.124817	0.12207	113.673	
0.11261	0.162964	0.111847	123.075	
0.0909424	0.130005	0.0912476	132.477	
0.0952148	0.136414	0.098877	141.879	
0.134583	0.196533	0.115509	151.281	
0.0942993	0.134888	0.105896	160.683	
