# JSON Text File Format
# {"SamplingResolution": "10", "SampledChannels": [1, 2, 3], "SamplingFrequency": "100", "ColumnLabels": ["signals/others/SeqN", "signals/others/Ind", "signals/AnalogInputs/Analog3/Signal3"], "AcquiringDevice": "98:D3:31:B2:BC:63", "Version": "111", "StartDateTime": "14 feb 2020 12:36:26"}
# EndOfHeader
1	636	
2	638	
3	649	
4	636	
5	638	
6	639	
7	632	
8	632	
9	627	
10	628	
11	646	
12	653	
13	639	
14	639	
15	646	
0	647	
1	647	
2	664	
3	636	
4	512	
5	369	
6	448	
7	606	
8	614	
9	595	
10	636	
11	633	
12	635	
13	645	
14	632	
15	632	
0	632	
1	625	
2	622	
3	609	
4	604	
5	594	
6	582	
7	569	
8	563	
9	560	
10	555	
11	568	
12	568	
13	591	
14	604	
15	616	
0	617	
1	617	
2	611	
3	611	
4	611	
5	609	
6	612	
7	614	
8	608	
9	609	
10	612	
11	611	
12	604	
13	608	
14	617	
15	620	
0	624	
1	632	
2	639	
3	639	
4	635	
5	646	
6	655	
7	652	
8	664	
9	668	
10	668	
11	664	
12	655	
13	655	
14	655	
15	652	
0	652	
1	651	
2	643	
3	632	
4	638	
5	625	
6	604	
7	599	
8	600	
9	615	
10	627	
11	624	
12	617	
13	620	
14	615	
15	606	
0	624	
1	573	
2	395	
3	252	
4	412	
5	600	
6	568	
7	545	
8	572	
9	579	
10	568	
11	568	
12	568	
13	558	
14	555	
15	542	
0	536	
1	536	
2	518	
3	504	
4	504	
5	488	
6	486	
7	477	
8	472	
9	487	
10	502	
11	529	
12	540	
13	560	
14	568	
15	572	
0	575	
1	575	
2	572	
3	571	
4	568	
5	571	
6	563	
7	560	
8	564	
9	543	
10	545	
11	543	
12	535	
13	531	
14	519	
15	515	
0	515	
1	510	
2	504	
3	504	
4	504	
5	492	
6	502	
7	489	
8	476	
9	480	
10	478	
11	472	
12	470	
13	459	
14	463	
15	455	
0	449	
1	434	
2	422	
3	438	
4	447	
5	451	
6	447	
7	448	
8	448	
9	449	
10	460	
11	444	
12	315	
13	143	
14	195	
15	415	
0	432	
1	403	
2	435	
3	448	
4	455	
5	455	
6	446	
7	451	
8	449	
9	441	
10	427	
11	390	
12	385	
13	368	
14	342	
15	324	
0	307	
1	289	
2	283	
3	284	
4	299	
5	295	
6	310	
7	315	
8	326	
9	325	
10	332	
11	344	
12	350	
13	350	
14	353	
15	343	
0	344	
1	335	
2	344	
3	355	
4	366	
5	376	
6	371	
7	380	
8	393	
9	398	
10	397	
11	396	
12	402	
13	396	
14	397	
15	403	
0	408	
1	415	
2	422	
3	432	
4	435	
5	434	
6	449	
7	440	
8	436	
9	449	
10	433	
11	428	
12	435	
13	444	
14	441	
15	433	
0	431	
1	435	
2	436	
3	441	
4	444	
5	355	
6	176	
7	173	
8	371	
9	415	
10	371	
11	419	
12	438	
13	431	
14	439	
15	438	
0	435	
1	433	
2	439	
3	428	
4	414	
5	408	
6	401	
7	391	
8	374	
9	367	
10	361	
11	364	
12	355	
13	369	
14	391	
15	408	
0	414	
1	425	
2	427	
3	423	
4	422	
5	418	
6	409	
7	409	
8	396	
9	391	
10	391	
11	382	
12	380	
13	373	
14	366	
15	356	
0	355	
1	353	
2	359	
3	356	
4	358	
5	363	
6	359	
7	361	
8	356	
9	355	
10	363	
11	335	
12	318	
13	300	
14	284	
15	278	
0	272	
1	274	
2	275	
3	275	
4	275	
5	263	
6	277	
7	286	
8	299	
9	304	
10	305	
11	306	
12	316	
13	324	
14	343	
15	323	
0	179	
1	59	
2	184	
3	351	
4	345	
5	351	
6	400	
7	409	
8	418	
9	423	
10	423	
11	408	
12	408	
13	399	
14	388	
15	366	
0	358	
1	346	
2	339	
3	323	
4	319	
5	316	
6	318	
7	321	
8	343	
9	369	
10	384	
11	396	
12	411	
13	415	
14	421	
15	432	
0	415	
1	425	
2	428	
3	433	
4	435	
5	438	
6	435	
7	441	
8	446	
9	438	
10	448	
11	456	
12	455	
13	460	
14	460	
15	460	
0	459	
1	458	
2	465	
3	470	
4	470	
5	480	
6	510	
7	519	
8	523	
9	529	
10	527	
11	510	
12	510	
13	499	
14	489	
15	483	
0	476	
1	487	
2	508	
3	510	
4	510	
5	508	
6	515	
7	519	
8	529	
9	547	
10	455	
11	271	
12	249	
13	432	
14	504	
15	462	
0	499	
1	527	
2	524	
3	527	
4	527	
5	527	
6	527	
7	523	
8	518	
9	512	
10	511	
11	504	
12	491	
13	480	
14	472	
15	470	
0	475	
1	475	
2	487	
3	514	
4	527	
5	546	
6	551	
7	551	
8	546	
9	540	
10	535	
11	524	
12	508	
13	494	
14	496	
15	488	
0	480	
1	476	
2	472	
3	463	
4	471	
5	480	
6	492	
7	507	
8	515	
9	526	
10	525	
11	534	
12	539	
13	543	
14	545	
15	543	
0	541	
1	542	
2	543	
3	543	
4	545	
5	542	
6	540	
7	543	
8	534	
9	526	
10	516	
11	515	
12	524	
13	531	
14	518	
15	513	
0	515	
1	510	
2	508	
3	515	
4	499	
5	365	
6	216	
7	295	
8	473	
9	486	
10	457	
11	492	
12	508	
13	512	
14	527	
15	536	
0	545	
1	543	
2	533	
3	536	
4	539	
5	540	
6	539	
7	531	
8	531	
9	534	
10	539	
11	547	
12	563	
13	580	
14	598	
15	615	
0	620	
1	627	
2	635	
3	639	
4	643	
5	639	
6	639	
7	643	
8	647	
9	632	
10	628	
11	631	
12	609	
13	601	
14	606	
15	603	
0	608	
1	620	
2	619	
3	624	
4	627	
5	627	
6	632	
7	636	
8	636	
9	636	
10	643	
11	633	
12	632	
13	639	
14	627	
15	622	
0	620	
1	603	
2	598	
3	588	
4	580	
5	583	
6	590	
7	600	
8	604	
9	628	
10	659	
11	691	
12	700	
13	716	
14	717	
15	707	
0	710	
1	710	
2	649	
3	489	
4	324	
5	377	
6	531	
7	551	
8	539	
9	593	
10	624	
11	625	
12	639	
13	638	
14	608	
15	593	
0	583	
1	571	
2	556	
3	535	
4	521	
5	504	
6	479	
7	467	
8	454	
9	446	
10	451	
11	465	
12	487	
13	496	
14	505	
15	519	
0	529	
1	531	
2	524	
3	513	
4	499	
5	489	
6	470	
7	451	
8	441	
9	423	
10	423	
11	427	
12	430	
13	448	
14	463	
15	473	
0	487	
1	492	
2	499	
3	498	
4	499	
5	508	
6	528	
7	543	
8	556	
9	568	
10	572	
11	582	
12	583	
13	575	
14	575	
15	575	
0	575	
1	575	
2	587	
3	575	
4	568	
5	563	
6	543	
7	536	
8	518	
9	502	
10	465	
11	423	
12	412	
13	401	
14	396	
15	380	
0	376	
1	382	
2	374	
3	380	
4	396	
5	349	
6	179	
7	99	
8	240	
9	387	
10	349	
11	352	
12	393	
13	386	
14	395	
15	399	
0	415	
1	428	
2	419	
3	423	
4	425	
5	422	
6	434	
7	443	
8	463	
9	483	
10	492	
11	495	
12	503	
13	513	
14	524	
15	540	
0	551	
1	568	
2	579	
3	575	
4	573	
5	553	
6	547	
7	547	
8	544	
9	543	
10	540	
11	519	
12	512	
13	499	
14	496	
15	483	
0	479	
1	470	
2	463	
3	459	
4	460	
5	467	
6	476	
7	487	
8	489	
9	489	
10	496	
11	492	
12	499	
13	507	
14	512	
15	515	
0	514	
1	516	
2	519	
3	527	
4	537	
5	550	
6	561	
7	577	
8	583	
9	593	
10	588	
11	589	
12	590	
13	600	
14	599	
15	604	
0	620	
1	639	
2	655	
3	656	
4	665	
5	671	
6	667	
7	664	
8	671	
9	588	
10	423	
11	364	
12	515	
13	636	
14	609	
15	654	
0	692	
1	691	
2	707	
3	716	
4	727	
5	743	
6	736	
7	737	
8	739	
9	736	
10	734	
11	719	
12	708	
13	697	
14	686	
15	675	
0	664	
1	664	
2	675	
3	691	
4	702	
5	710	
6	711	
7	711	
8	708	
9	704	
10	695	
11	692	
12	688	
13	679	
14	671	
15	659	
0	651	
1	642	
2	627	
3	619	
4	604	
5	588	
6	575	
7	569	
8	554	
9	545	
10	532	
11	529	
12	529	
13	534	
14	472	
15	455	
0	465	
1	455	
2	440	
3	408	
4	355	
5	303	
6	252	
7	136	
8	0	
9	0	
10	0	
11	0	
12	0	
13	119	
14	1021	
15	1021	
0	1021	
1	1021	
2	1021	
3	1021	
4	1021	
5	1021	
6	1021	
7	1021	
8	1021	
9	1021	
10	1021	
11	1021	
12	1021	
13	1021	
14	1021	
15	1021	
0	1021	
1	1021	
2	1021	
3	1021	
4	1021	
5	1021	
6	1021	
7	1021	
8	1021	
9	1021	
10	1021	
11	1021	
12	1021	
13	1021	
14	1021	
15	1021	
0	1021	
1	1021	
2	1021	
3	1021	
4	1021	
5	1021	
6	1021	
7	1021	
8	1021	
9	1021	
10	1021	
11	1021	
12	1021	
13	1021	
14	1021	
15	1021	
0	1021	
1	1021	
2	1021	
3	1021	
4	1021	
5	1021	
6	1021	
7	1021	
8	1020	
9	988	
10	958	
11	921	
12	911	
13	894	
14	881	
15	864	
0	838	
1	833	
2	799	
3	803	
4	779	
5	763	
6	753	
7	732	
8	723	
9	728	
10	700	
11	694	
12	681	
13	678	
14	655	
15	639	
0	633	
1	623	
2	615	
3	601	
4	588	
5	579	
6	573	
7	572	
8	583	
9	615	
10	668	
11	782	
12	1011	
13	1021	
14	1021	
15	1021	
0	1021	
1	1021	
2	1021	
3	1021	
4	1021	
5	1021	
6	1021	
7	1021	
8	1021	
9	1021	
10	1021	
11	1021	
12	1021	
13	1021	
14	1021	
15	1021	
0	1021	
1	1021	
2	1021	
3	1021	
4	1021	
5	1021	
6	1021	
7	1021	
8	1021	
9	1021	
10	1021	
11	1021	
12	1021	
13	1021	
14	1021	
15	1021	
0	1021	
1	1021	
2	1021	
3	1021	
4	1021	
5	1021	
6	1021	
7	1021	
8	1021	
9	1021	
10	1021	
11	1021	
12	1021	
13	1021	
14	1021	
15	1021	
0	1021	
1	1021	
2	1021	
3	1021	
4	1021	
5	1021	
6	1021	
7	1021	
8	1021	
9	1021	
10	1021	
11	1021	
12	1021	
13	1021	
14	1021	
15	1021	
0	1021	
1	1021	
2	1021	
3	1021	
4	1021	
5	1021	
6	1021	
7	1021	
8	1021	
9	1021	
10	1021	
11	1021	
12	1021	
13	1021	
14	1021	
15	1021	
0	1021	
1	1021	
2	1021	
3	953	
4	688	
5	639	
6	801	
7	911	
8	836	
9	841	
10	847	
11	835	
12	823	
13	816	
14	799	
15	787	
0	772	
1	752	
2	736	
3	729	
4	716	
5	721	
6	712	
7	711	
8	692	
9	704	
10	711	
11	715	
12	723	
13	747	
14	755	
15	761	
0	755	
1	748	
2	737	
3	728	
4	704	
5	702	
6	699	
7	688	
8	675	
9	679	
10	689	
11	697	
12	689	
13	699	
14	688	
15	696	
0	683	
1	687	
2	691	
3	688	
4	686	
5	702	
6	704	
7	704	
8	695	
9	710	
10	692	
11	696	
12	688	
13	688	
14	675	
15	664	
0	647	
1	655	
2	649	
3	635	
4	611	
5	624	
6	610	
7	608	
8	588	
9	575	
10	575	
11	587	
12	577	
13	572	
14	568	
15	571	
0	574	
1	566	
2	572	
3	510	
4	327	
5	248	
6	400	
7	548	
8	512	
9	529	
10	525	
11	532	
12	535	
13	532	
14	519	
15	516	
0	510	
1	505	
2	497	
3	496	
4	478	
5	472	
6	445	
7	415	
8	368	
9	317	
10	335	
11	384	
12	423	
13	470	
14	504	
15	527	
0	547	
1	575	
2	575	
3	593	
4	591	
5	615	
6	608	
7	606	
8	603	
9	614	
10	611	
11	611	
12	606	
13	608	
14	606	
15	612	
0	608	
1	608	
2	609	
3	620	
4	620	
5	619	
6	615	
7	617	
8	617	
9	624	
10	615	
11	601	
12	578	
13	568	
14	556	
15	553	
0	551	
1	551	
2	552	
3	561	
4	566	
5	563	
6	563	
7	578	
8	590	
9	624	
10	649	
11	664	
12	664	
13	667	
14	675	
15	689	
0	711	
1	711	
2	600	
3	435	
4	449	
5	659	
6	728	
7	679	
8	699	
9	707	
10	707	
11	707	
12	704	
13	700	
14	697	
15	697	
0	702	
1	700	
2	707	
3	716	
4	711	
5	708	
6	707	
7	711	
8	704	
9	719	
10	738	
11	760	
12	780	
13	790	
14	786	
15	780	
0	768	
1	755	
2	743	
3	732	
4	721	
5	711	
6	705	
7	699	
8	684	
9	673	
10	665	
11	659	
12	651	
13	644	
14	643	
15	636	
0	626	
1	617	
2	622	
3	620	
4	614	
5	608	
6	600	
7	598	
8	588	
9	579	
10	572	
11	569	
12	574	
13	574	
14	571	
15	575	
0	575	
1	574	
2	563	
3	551	
4	545	
5	542	
6	536	
7	524	
8	524	
9	536	
10	547	
11	547	
12	545	
13	563	
14	572	
15	577	
0	592	
1	600	
2	486	
3	307	
4	327	
5	563	
6	647	
7	608	
8	632	
9	639	
10	638	
11	648	
12	647	
13	643	
14	630	
15	620	
0	601	
1	611	
2	615	
3	608	
4	588	
5	574	
6	563	
7	560	
8	555	
9	561	
10	577	
11	600	
12	615	
13	625	
14	632	
15	633	
0	625	
1	623	
2	623	
3	608	
4	599	
5	598	
6	591	
7	591	
8	583	
9	581	
10	574	
11	579	
12	579	
13	583	
14	583	
15	585	
0	591	
1	588	
2	583	
3	583	
4	590	
5	591	
6	591	
7	600	
8	600	
9	603	
10	596	
11	595	
12	594	
13	588	
14	584	
15	591	
0	595	
1	600	
2	594	
3	595	
4	595	
5	608	
6	601	
7	596	
8	588	
9	579	
10	595	
11	617	
12	627	
13	620	
14	615	
15	615	
0	612	
1	617	
2	633	
3	591	
4	408	
5	286	
6	423	
7	615	
8	585	
9	568	
10	598	
11	591	
12	588	
13	582	
14	575	
15	566	
0	551	
1	544	
2	540	
3	532	
4	526	
5	519	
6	497	
7	489	
8	483	
9	480	
10	470	
11	476	
12	496	
13	519	
14	543	
15	569	
0	580	
1	579	
2	579	
3	575	
4	567	
5	569	
6	567	
7	576	
8	582	
9	588	
10	592	
11	604	
12	603	
13	602	
14	607	
15	606	
0	609	
1	615	
2	608	
3	606	
4	588	
5	575	
6	564	
7	551	
8	537	
9	527	
10	520	
11	518	
12	512	
13	515	
14	505	
15	507	
0	497	
1	495	
2	492	
3	492	
4	491	
5	492	
6	487	
7	494	
8	494	
9	497	
10	487	
11	487	
12	503	
13	529	
14	539	
15	540	
0	543	
1	543	
2	534	
3	537	
4	542	
5	454	
6	246	
7	188	
8	390	
9	524	
10	484	
11	504	
12	521	
13	518	
14	518	
15	515	
0	521	
1	524	
2	515	
3	513	
4	508	
5	504	
6	499	
7	492	
8	494	
9	493	
10	478	
11	472	
12	462	
13	467	
14	487	
15	518	
0	550	
1	583	
2	609	
3	628	
4	636	
5	641	
6	646	
7	648	
8	641	
9	647	
10	636	
11	632	
12	625	
13	623	
14	615	
15	611	
0	604	
1	591	
2	587	
3	575	
4	567	
5	564	
6	553	
7	556	
8	550	
9	547	
10	543	
11	537	
12	540	
13	536	
14	529	
15	529	
0	531	
1	531	
2	529	
3	528	
4	527	
5	531	
6	527	
7	527	
8	521	
9	519	
10	511	
11	499	
12	481	
13	473	
14	481	
15	489	
0	484	
1	483	
2	473	
3	479	
4	475	
5	481	
6	492	
7	398	
8	198	
9	174	
10	387	
11	489	
12	440	
13	455	
14	470	
15	472	
0	468	
1	467	
2	459	
3	455	
4	447	
5	445	
6	435	
7	425	
8	412	
9	396	
10	384	
11	368	
12	355	
13	352	
14	352	
15	368	
0	385	
1	411	
2	417	
3	430	
4	438	
5	444	
6	440	
7	441	
8	446	
9	441	
10	438	
11	441	
12	432	
13	432	
14	433	
15	434	
0	430	
1	428	
2	423	
3	422	
4	419	
5	420	
6	422	
7	417	
8	415	
9	415	
10	415	
11	415	
12	413	
13	412	
14	411	
15	409	
0	408	
1	412	
2	409	
3	408	
4	403	
5	403	
6	399	
7	393	
8	388	
9	387	
10	384	
11	384	
12	372	
13	369	
14	359	
15	367	
0	376	
1	391	
2	385	
3	382	
4	382	
5	377	
6	374	
7	391	
8	376	
9	224	
10	55	
11	135	
12	355	
13	376	
14	338	
15	375	
0	376	
1	366	
2	364	
3	366	
4	360	
5	356	
6	352	
7	358	
8	380	
9	391	
10	393	
11	387	
12	379	
13	368	
14	368	
15	371	
0	374	
1	388	
2	404	
3	422	
4	441	
5	449	
6	459	
7	454	
8	455	
9	460	
10	454	
11	451	
12	454	
13	455	
14	446	
15	454	
0	455	
1	463	
2	467	
3	472	
4	470	
5	476	
6	479	
7	480	
8	475	
9	472	
10	470	
11	467	
12	463	
13	466	
14	455	
15	454	
0	448	
1	444	
2	440	
3	436	
4	435	
5	431	
6	428	
7	423	
8	417	
9	409	
10	406	
11	408	
12	411	
13	415	
14	411	
15	423	
0	446	
1	451	
2	458	
3	476	
4	483	
5	492	
6	504	
7	527	
8	463	
9	285	
10	187	
11	358	
12	519	
13	476	
14	483	
15	508	
0	497	
1	488	
2	486	
3	483	
4	486	
5	491	
6	480	
7	476	
8	470	
9	459	
10	452	
11	439	
12	433	
13	430	
14	431	
15	435	
0	436	
1	462	
2	478	
3	484	
4	492	
5	499	
6	499	
7	499	
8	491	
9	492	
10	484	
11	488	
12	489	
13	486	
14	481	
15	481	
0	483	
1	480	
2	480	
3	480	
4	479	
5	478	
6	476	
7	476	
8	481	
9	486	
10	492	
11	494	
12	487	
13	487	
14	484	
15	476	
0	465	
1	470	
2	475	
3	483	
4	492	
5	499	
6	503	
7	512	
8	504	
9	499	
10	499	
11	499	
12	508	
13	527	
14	537	
15	539	
0	540	
1	547	
2	540	
3	547	
4	572	
5	558	
6	408	
7	255	
8	318	
9	543	
10	560	
11	527	
12	551	
13	547	
14	545	
15	545	
0	543	
1	539	
2	528	
3	526	
4	526	
5	515	
6	510	
7	510	
8	499	
9	487	
10	481	
11	482	
12	492	
13	508	
14	526	
15	551	
0	572	
1	583	
2	595	
3	603	
4	601	
5	593	
6	595	
7	593	
8	591	
9	590	
10	588	
11	585	
12	582	
13	579	
14	579	
15	585	
0	580	
1	582	
2	585	
3	587	
4	583	
5	575	
6	577	
7	577	
8	572	
9	572	
10	569	
11	569	
12	568	
13	569	
14	568	
15	569	
0	560	
1	557	
2	560	
3	560	
4	560	
5	561	
6	568	
7	566	
8	560	
9	548	
10	551	
11	561	
12	571	
13	577	
14	579	
15	590	
0	587	
1	588	
2	600	
3	618	
4	537	
5	339	
6	259	
7	428	
8	585	
9	548	
10	549	
11	571	
12	560	
13	558	
14	551	
15	547	
0	542	
1	536	
2	531	
3	534	
4	519	
5	511	
6	497	
7	483	
8	471	
9	460	
10	449	
11	444	
12	455	
13	476	
14	492	
15	513	
0	524	
1	529	
2	531	
3	542	
4	542	
5	548	
6	551	
7	560	
8	553	
9	555	
10	556	
11	549	
12	547	
13	550	
14	540	
15	534	
0	530	
1	525	
2	523	
3	521	
4	511	
5	507	
6	499	
7	494	
8	484	
9	488	
10	484	
11	483	
12	476	
13	478	
14	475	
15	472	
0	472	
1	471	
2	471	
3	473	
