1	0	0	0	0	73	67	504	310	12	36	
2	0	0	0	0	73	67	504	310	12	36	
3	0	0	0	0	73	63	504	310	12	36	
4	0	0	0	0	76	70	504	310	12	36	
5	0	0	0	0	73	67	504	310	12	36	
6	0	0	0	0	73	67	504	310	12	36	
7	0	0	0	0	73	67	504	310	12	36	
8	0	0	0	0	75	67	504	310	12	36	
9	0	0	0	0	73	67	504	310	12	36	
10	0	0	0	0	73	65	504	310	12	36	
11	0	0	0	0	73	65	504	310	12	36	
12	0	0	0	0	73	67	504	308	12	36	
13	0	0	0	0	73	67	504	308	12	36	
14	0	0	0	0	71	67	504	310	12	36	
15	0	0	0	0	73	65	504	310	12	36	
0	0	0	0	0	71	67	504	310	12	36	
1	0	0	0	0	71	67	504	310	12	36	
2	0	0	0	0	76	67	504	310	12	36	
3	0	0	0	0	76	67	504	310	12	36	
4	0	0	0	0	76	67	504	310	12	36	
5	0	0	0	0	73	67	504	310	12	36	
6	0	0	0	0	73	67	504	312	12	36	
7	0	0	0	0	76	67	505	310	12	36	
8	0	0	0	0	76	67	505	312	12	36	
9	0	0	0	0	71	63	505	312	12	36	
10	0	0	0	0	73	67	508	312	12	36	
11	0	0	0	0	71	67	508	310	12	36	
12	0	0	0	0	75	67	508	310	12	36	
13	0	0	0	0	73	67	508	310	12	36	
14	0	0	0	0	73	65	510	310	12	36	
15	0	0	0	0	73	67	510	307	12	36	
0	0	0	0	0	73	67	511	307	12	36	
1	0	0	0	0	76	67	511	307	12	36	
2	0	0	0	0	76	67	511	307	12	36	
3	0	0	0	0	71	63	511	307	12	36	
4	0	0	0	0	73	67	512	307	12	36	
5	0	0	0	0	73	63	512	307	12	36	
6	0	0	0	0	76	67	512	307	12	36	
7	0	0	0	0	73	67	512	307	12	36	
8	0	0	0	0	76	67	512	307	12	35	
9	0	0	0	0	73	65	512	307	12	36	
10	0	0	0	0	73	65	512	307	12	36	
11	0	0	0	0	73	65	512	307	12	36	
12	0	0	0	0	76	67	512	307	12	36	
13	0	0	0	0	73	65	512	307	12	36	
14	0	0	0	0	73	67	512	307	12	36	
15	0	0	0	0	73	63	513	307	12	36	
0	0	0	0	0	71	67	513	310	12	36	
1	0	0	0	0	73	67	513	310	12	36	
2	0	0	0	0	76	67	515	310	12	36	
3	0	0	0	0	73	67	515	310	12	36	
4	0	0	0	0	73	65	515	312	12	36	
5	0	0	0	0	76	67	518	312	12	36	
6	0	0	0	0	73	67	519	312	12	36	
7	0	0	0	0	76	67	519	312	12	36	
8	0	0	0	0	76	67	519	312	12	36	
9	0	0	0	0	71	65	519	312	12	36	
10	0	0	0	0	73	67	521	312	12	36	
11	0	0	0	0	71	63	524	312	12	36	
12	0	0	0	0	76	67	524	310	12	36	
13	0	0	0	0	73	65	524	310	12	36	
14	0	0	0	0	73	65	524	310	12	36	
15	0	0	0	0	73	65	526	310	12	36	
0	0	0	0	0	73	65	526	310	12	36	
1	0	0	0	0	73	65	527	310	12	36	
2	0	0	0	0	73	67	527	310	12	36	
3	0	0	0	0	73	63	527	310	12	36	
4	0	0	0	0	71	65	527	307	12	36	
5	0	0	0	0	73	67	527	307	12	36	
6	0	0	0	0	73	70	527	307	12	36	
7	0	0	0	0	73	65	527	307	12	36	
8	0	0	0	0	73	65	529	307	12	36	
9	0	0	0	0	73	65	531	307	12	36	
10	0	0	0	0	73	65	531	307	12	36	
11	0	0	0	0	73	65	531	307	12	36	
12	0	0	0	0	73	65	536	307	12	36	
13	0	0	0	0	76	67	536	307	12	36	
14	0	0	0	0	71	67	536	307	12	36	
15	0	0	0	0	73	63	536	307	12	36	
0	0	0	0	0	73	67	537	307	12	36	
1	0	0	0	0	71	67	540	307	12	36	
2	0	0	0	0	76	67	540	307	12	36	
3	0	0	0	0	73	67	542	307	12	36	
4	0	0	0	0	73	65	543	307	12	36	
5	0	0	0	0	76	67	543	307	12	36	
6	0	0	0	0	73	67	543	307	12	36	
7	0	0	0	0	71	65	543	307	12	36	
8	0	0	0	0	73	67	543	308	12	36	
9	0	0	0	0	73	65	543	310	12	36	
10	0	0	0	0	73	65	547	310	12	36	
11	0	0	0	0	71	65	547	310	12	36	
12	0	0	0	0	73	65	547	310	12	36	
13	0	0	0	0	73	65	547	310	12	36	
14	0	0	0	0	76	67	547	308	12	35	
15	0	0	0	0	73	67	550	310	12	36	
0	0	0	0	0	73	65	551	310	12	36	
1	0	0	0	0	76	67	551	310	12	36	
2	0	0	0	0	73	67	551	308	12	36	
3	0	0	0	0	71	67	551	307	12	36	
4	0	0	0	0	73	65	553	307	12	36	
5	0	0	0	0	76	67	556	307	12	36	
6	0	0	0	0	71	63	556	307	12	36	
7	0	0	0	0	76	67	558	307	12	36	
8	0	0	0	0	73	65	560	307	12	36	
9	0	0	0	0	73	65	560	307	12	36	
10	0	0	0	0	73	65	563	307	12	36	
11	0	0	0	0	73	67	563	307	12	36	
12	0	0	0	0	73	65	568	307	12	36	
13	0	0	0	0	75	67	568	307	12	36	
14	0	0	0	0	71	67	568	307	12	36	
15	0	0	0	0	71	65	569	307	12	36	
0	0	0	0	0	75	67	572	307	12	36	
1	0	0	0	0	73	67	572	307	12	36	
2	0	0	0	0	73	67	574	307	12	36	
3	0	0	0	0	73	67	575	307	12	36	
