# OpenSignals Text File Format. Version 1
# {"98:D3:31:B2:BC:63": {"sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "device name": "98:D3:31:B2:BC:63", "column": ["nSeq", "I1", "I2", "I3", "I4", "A1", "A2", "A3", "A4", "A5", "A6"], "sync interval": 2, "time": "12:16:15.71", "comments": "", "device connection": "/dev/tty.bitalino-DevB", "channels": [1, 2, 3, 4, 5, 6], "keywords": "", "convertedValues": 0, "mode": 0, "digital IO": [0, 0, 0, 0, 1, 1, 1, 1], "firmware version": 771, "device": "bitalino", "position": 0, "sampling rate": 1000, "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "date": "2020-2-14", "special": [{}, {}, {}, {}, {}, {}]}}
# EndOfHeader
1	0	0	0	0	28	24	54	312	1	35	
2	0	0	0	0	28	24	0	312	1	35	
3	0	0	0	0	24	24	0	312	1	35	
4	0	0	0	0	28	24	0	312	1	35	
5	0	0	0	0	28	24	0	312	1	35	
6	0	0	0	0	28	24	455	312	1	35	
7	0	0	0	0	28	24	1020	312	1	35	
8	0	0	0	0	28	24	1020	312	1	35	
9	0	0	0	0	28	24	1020	312	1	35	
10	0	0	0	0	28	24	1020	312	1	35	
11	0	0	0	0	28	24	1020	312	1	35	
12	0	0	0	0	28	24	1020	312	1	35	
13	0	0	0	0	28	24	1020	312	1	35	
14	0	0	0	0	31	28	1020	312	1	35	
15	0	0	0	0	28	24	1020	312	1	35	
0	0	0	0	0	28	24	1020	312	1	35	
1	0	0	0	0	31	28	1020	312	1	35	
2	0	0	0	0	28	24	1020	312	1	35	
3	0	0	0	0	28	24	1020	312	1	35	
4	0	0	0	0	28	24	696	312	1	35	
5	0	0	0	0	28	24	1	312	1	35	
6	0	0	0	0	28	24	0	312	1	35	
7	0	0	0	0	31	28	0	312	1	35	
8	0	0	0	0	31	28	0	312	1	35	
9	0	0	0	0	28	24	0	312	1	35	
10	0	0	0	0	28	24	430	312	1	35	
11	0	0	0	0	28	24	1020	312	1	35	
12	0	0	0	0	28	24	1020	312	1	35	
13	0	0	0	0	31	28	1020	312	1	35	
14	0	0	0	0	28	24	1020	312	1	35	
15	0	0	0	0	28	24	1020	312	1	35	
0	0	0	0	0	28	24	1020	312	1	35	
1	0	0	0	0	31	28	1020	312	1	35	
2	0	0	0	0	28	24	1020	312	1	35	
