# OpenSignals Text File Format. Version 1
# {"98:D3:31:B2:BC:63": {"sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "device name": "98:D3:31:B2:BC:63", "column": ["nSeq", "I1", "I2", "I3", "I4", "A1", "A2", "A3", "A4", "A5", "A6"], "sync interval": 2, "time": "12:19:22.784", "comments": "", "device connection": "/dev/tty.bitalino-DevB", "channels": [1, 2, 3, 4, 5, 6], "keywords": "", "convertedValues": 0, "mode": 0, "digital IO": [0, 0, 0, 0, 1, 1, 1, 1], "firmware version": 771, "device": "bitalino", "position": 0, "sampling rate": 1000, "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "date": "2020-2-14", "special": [{}, {}, {}, {}, {}, {}]}}
# EndOfHeader
1	0	0	0	0	28	31	536	310	2	35	
2	0	0	0	0	28	31	536	310	2	35	
3	0	0	0	0	25	31	537	312	2	35	
4	0	0	0	0	28	31	540	312	2	35	
5	0	0	0	0	28	31	540	310	2	35	
6	0	0	0	0	28	31	542	310	2	35	
7	0	0	0	0	28	31	542	310	2	35	
8	0	0	0	0	28	31	542	312	2	35	
9	0	0	0	0	28	31	542	312	2	35	
10	0	0	0	0	28	31	543	312	2	35	
11	0	0	0	0	28	31	543	312	2	35	
12	0	0	0	0	28	31	543	312	2	35	
13	0	0	0	0	28	31	543	312	2	35	
14	0	0	0	0	28	33	543	312	2	35	
15	0	0	0	0	28	31	543	312	2	35	
0	0	0	0	0	28	31	547	312	2	35	
1	0	0	0	0	28	33	547	312	2	35	
2	0	0	0	0	28	31	550	312	2	35	
3	0	0	0	0	28	31	551	312	2	35	
4	0	0	0	0	28	31	551	312	2	35	
5	0	0	0	0	28	31	551	312	2	35	
6	0	0	0	0	28	31	551	312	2	35	
7	0	0	0	0	28	33	553	312	2	35	
8	0	0	0	0	28	33	556	312	2	35	
9	0	0	0	0	28	31	556	312	2	35	
10	0	0	0	0	28	31	556	312	2	35	
11	0	0	0	0	28	31	556	312	2	35	
12	0	0	0	0	28	31	556	312	2	35	
13	0	0	0	0	28	33	553	312	2	35	
14	0	0	0	0	28	31	553	312	2	35	
15	0	0	0	0	28	31	553	312	2	35	
0	0	0	0	0	28	31	551	312	2	35	
1	0	0	0	0	28	33	551	312	2	35	
2	0	0	0	0	28	31	553	312	2	35	
3	0	0	0	0	28	31	553	312	2	35	
4	0	0	0	0	28	31	553	312	2	35	
5	0	0	0	0	28	33	556	312	2	35	
6	0	0	0	0	28	31	556	312	2	35	
7	0	0	0	0	30	35	556	312	2	35	
8	0	0	0	0	28	33	556	312	2	35	
9	0	0	0	0	28	31	556	312	2	35	
10	0	0	0	0	28	33	556	312	2	35	
